country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index
Indonesia,2021-02-19,1263299.0,10614.0,8777.143,4530.7056,38.06613,31.478415,34152.0,183.0,213.71428,122.483,0.65631264,0.7664666,,,,,,,,,,,,,68.06,0.942,,,,,,,,,,,,,,64721.285,,,,,232.11693,22194.5,0.007959853,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-02-20,1271353.0,8054.0,8664.286,4559.5903,28.88493,31.073662,34316.0,164.0,197.14285,123.071175,0.5881709,0.7070347,,,,,,,,,,,,,68.06,0.9401,,,,,,,,,1956725.0,1224091.0,732634.0,,,68701.86,0.7017614,0.43900895,0.26275244,,246.39288,23395.0,0.0083904015,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-02-21,1278653.0,7300.0,8740.714,4585.771,26.180777,31.347767,34489.0,173.0,186.57143,123.69162,0.6204486,0.66912127,,,,,,,,,,,,,68.06,0.9418,,,,,,,,,,,,,,70968.86,,,,,254.52327,24373.62,0.008741374,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-02-22,1288833.0,10180.0,9271.857,4622.281,36.509632,33.252663,34691.0,202.0,189.14285,124.41608,0.7244544,0.6783434,,,,,,,,,,,,,68.06,0.9461,,,,,,,,,,,,,,63824.145,,,,,228.89941,22648.38,0.008122633,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-02-23,1298608.0,9775.0,9235.571,4657.338,35.057137,33.122528,35014.0,323.0,202.57143,125.574486,1.1584097,0.7265038,,,,,,,,,,,,,68.06,0.9286,,,,,,,,,2059871.0,1269905.0,789966.0,,,57394.43,0.73875374,0.45543972,0.28331402,,205.83983,21277.428,0.0076309536,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-02-24,1306141.0,7533.0,8927.857,4684.3545,27.01641,32.018936,35254.0,240.0,209.42857,126.43523,0.8607379,0.7510963,,,,,,,,,,,,,68.06,0.9003,,,,,,,,,2188788.0,1363138.0,825650.0,,128917.0,63074.43,0.78498864,0.48887688,0.29611176,,226.21063,30457.0,0.010923122,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-02-25,1314634.0,8493.0,8849.857,4714.814,30.459362,31.739197,35518.0,264.0,221.28572,127.382034,0.9468117,0.7936208,,,,,,,,,,,,,68.06,0.8806,,,,,,,,,2315665.0,1461920.0,853745.0,,126877.0,75384.14,0.8304919,0.52430415,0.30618778,,270.35828,42539.43,0.015256374,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-02-26,1322866.0,8232.0,8509.571,4744.337,29.52331,30.518793,35786.0,268.0,233.42857,128.34319,0.9611573,0.83717006,,,,,,,,,,,,,68.06,0.8607,,,,,,,,,2449451.0,1583581.0,865870.0,,133786.0,82442.93,0.87847304,0.5679367,0.3105363,,295.67398,55637.645,0.019953929,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-02-27,1329074.0,6208.0,8245.857,4766.6016,22.26442,29.573008,35981.0,195.0,237.85715,129.04254,0.6993495,0.85305274,,,,,,,,,,,,,68.06,0.8467,,,,,,,,,2598535.0,1616165.0,982370.0,,149084.0,91687.14,0.9319406,0.5796227,0.35231796,,328.82748,56010.57,0.020087676,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-02-28,1334634.0,5560.0,7997.2856,4786.542,19.940428,28.681528,36166.0,185.0,239.57143,129.70602,0.66348547,0.85920084,,,,,,,,,,,,,68.06,0.8407,,,,,,,,,2690163.0,1691724.0,998439.0,,91628.0,99865.14,0.9648022,0.6067212,0.35808095,,358.15714,64623.094,0.023176478,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-01,1341314.0,6680.0,7497.2856,4810.499,23.957205,26.888325,36325.0,159.0,233.42857,130.27626,0.5702388,0.83717006,,,,,,,,,,,,,71.76,0.8394,,,,,,,,,,,,,,118752.36,,,,,425.89438,82179.55,0.029472938,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-02,1347026.0,5712.0,6916.857,4830.985,20.485561,24.806671,36518.0,193.0,214.85715,130.96844,0.6921767,0.77056533,,,,,,,,,,,,,71.76,0.8402,,,,,,,,,3023348.0,1968057.0,1055291.0,,,137639.58,1.0842959,0.7058255,0.3784704,,493.63165,99736.0,0.0357694,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-03,1353834.0,6808.0,6813.2856,4855.401,24.416265,24.43522,36721.0,203.0,209.57143,131.69649,0.7280408,0.7516086,,,,,,,,,,,,,71.76,0.8516,,,,,,,,,3386351.0,2286123.0,1100228.0,,363003.0,171080.42,1.2144836,0.81989694,0.39458662,,613.5642,131855.0,0.04728858,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-04,1361098.0,7264.0,6637.7144,4881.4526,26.051666,23.805552,36897.0,176.0,197.0,132.3277,0.63120776,0.70652235,,,,,,,,,,,,,71.76,0.8614,,,,,,,,,,,,,,163083.78,,,,,584.88495,126849.86,0.045493532,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-05,1368069.0,6971.0,6457.5713,4906.4536,25.000849,23.159485,37026.0,129.0,177.14285,132.79034,0.4626466,0.63530654,,,,,,,,,,,,,71.76,0.866,,,,,,,,,3528152.0,2413615.0,1114537.0,,,154100.14,1.2653393,0.8656208,0.39971843,,552.66595,118576.29,0.042526294,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-06,1373836.0,5767.0,6394.5713,4927.136,20.682814,22.933542,37154.0,128.0,167.57143,133.2494,0.45906022,0.6009795,,,,,,,,,,,,,71.76,0.8741,,,,,,,,,,,,,,168116.14,,,,,602.93304,147860.14,0.053028677,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-07,1379662.0,5826.0,6432.5713,4948.031,20.894413,23.069824,37266.0,112.0,157.14285,133.65108,0.40167767,0.56357837,,,,,,,,,,,,,71.76,0.8827,,,,,,,,,4022544.0,2888757.0,1133787.0,,,190340.14,1.4426483,1.0360261,0.40662226,,682.6374,171004.72,0.061329264,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-08,1386556.0,6894.0,6463.143,4972.7554,24.724695,23.179466,37547.0,281.0,174.57143,134.65886,1.0077807,0.6260843,,,,,,,,,,,,,71.76,0.8845,,,,,,,,,,,,,,205352.27,,,,,736.477,183930.5,0.06596498,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-09,1392945.0,6389.0,6559.857,4995.669,22.91356,23.526323,37757.0,210.0,177.0,135.412,0.75314564,0.6347942,,,,,,,,,,,,,71.76,0.877,,,,,,,,,,,,,,220364.38,,,,,790.3165,196856.28,0.070600696,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-10,1398578.0,5633.0,6392.0,5015.871,20.202236,22.924318,37932.0,175.0,173.0,136.03963,0.62762135,0.6204486,,,,,,,,,,,,,71.76,0.8637,,,,,,,,,4837576.0,3574698.0,1262878.0,,,207317.86,1.7349521,1.2820325,0.45291957,,743.52637,184082.14,0.06601936,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-11,1403722.0,5144.0,6089.143,5034.32,18.448483,21.83815,38049.0,117.0,164.57143,136.45923,0.41960973,0.5902203,,,,,,,,,,,,,71.76,0.8602,,,,,,,,,4991674.0,3696059.0,1295615.0,,154098.0,219203.22,1.7902179,1.3255575,0.46466038,,786.15216,192312.86,0.06897123,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-12,1410134.0,6412.0,6009.2856,5057.316,22.996048,21.55175,38229.0,180.0,171.85715,137.10478,0.6455534,0.6163498,,,,,,,,,,,,,71.76,0.8715,,,,,,,,,5108536.0,3769174.0,1339362.0,,116862.0,225769.14,1.8321294,1.3517796,0.48034984,,809.70026,193651.28,0.06945125,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-13,1414741.0,4607.0,5843.5713,5073.8384,16.522581,20.95743,38329.0,100.0,167.85715,137.46342,0.3586408,0.6020042,,,,,,,,,,,,,71.76,0.8811,,,,,,,,,5440432.0,3985596.0,1454836.0,,331896.0,237869.14,1.9511608,1.4293973,0.5217635,,853.09576,190630.0,0.06836769,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-14,1419455.0,4714.0,5684.7144,5090.7446,16.906326,20.387705,38426.0,97.0,165.71428,137.81131,0.34788156,0.59431905,,,,,,,,,,,,,71.76,0.8983,,,,,,,,,5480346.0,4020124.0,1460222.0,,39914.0,208257.42,1.9654756,1.4417804,0.5236952,,746.89606,161623.86,0.057964906,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-15,1425044.0,5589.0,5498.2856,5110.789,20.044434,19.719095,38573.0,147.0,146.57143,138.33852,0.52720195,0.5256649,,,,,,,,,,,,,71.76,0.917,7781193.0,,28.424,,,,,,5739648.0,4166862.0,1572786.0,,259302.0,206489.53,2.058472,1.4944067,0.5640652,,740.55566,149922.58,0.053768348,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-16,1430458.0,5414.0,5359.0,5130.206,19.416813,19.21956,38753.0,180.0,142.28572,138.98407,0.6455534,0.5102946,,,,,,,,,,,,,71.76,0.9355,7828257.0,47064.0,28.596,0.172,,,,,6185700.0,4468951.0,1716749.0,,446052.0,231400.19,2.2184443,1.6027482,0.6156962,,829.89545,160414.28,0.057531107,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-17,1437283.0,6825.0,5529.2856,5154.683,24.477234,19.830275,38915.0,162.0,140.42857,139.56506,0.58099806,0.50363415,,,,,,,,,,,,,71.76,0.9529,7887009.0,58752.0,28.811,0.215,,,,,6581388.0,4705248.0,1876140.0,,395688.0,249116.0,2.3603542,1.6874938,0.6728603,,893.4316,161507.14,0.05792305,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-18,1443853.0,6570.0,5733.0,5178.2456,23.5627,20.560877,39142.0,227.0,156.14285,140.37918,0.8141146,0.55999196,,,,,,,,,,,,,71.76,0.956,7922952.0,35943.0,28.942,0.131,,,,,6787283.0,4838752.0,1948531.0,,205895.0,256515.58,2.4341965,1.7353739,0.6988227,,919.9695,163241.86,0.058545187,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-19,1450132.0,6279.0,5714.0,5200.7646,22.519054,20.492735,39339.0,197.0,158.57143,141.0857,0.70652235,0.5687018,,,,,,,,,,,,,71.76,0.953,7968915.0,45963.0,29.11,0.168,,,,,7027463.0,4959063.0,2068400.0,,240180.0,274132.44,2.520335,1.7785223,0.7418126,,983.1507,169984.14,0.060963247,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-20,1455788.0,5656.0,5863.857,5221.0493,20.284723,21.030184,39447.0,108.0,159.71428,141.47304,0.38733205,0.5728006,,,,,,,,,,,,,71.76,0.948,8012722.0,43807.0,29.27,0.16,,,,,7346148.0,5124948.0,2221200.0,,318685.0,272245.16,2.6346283,1.8380154,0.7966129,,976.38214,162764.58,0.058374014,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-21,1460184.0,4396.0,5818.4287,5236.8154,15.765849,20.867258,39550.0,103.0,160.57143,141.84244,0.36940002,0.5758746,,,,,,,,,,,,,71.76,0.9377,8039026.0,26304.0,29.366,0.096,,,,,7835357.0,5533379.0,2301978.0,,489209.0,336430.16,2.8100786,1.9844954,0.8255832,,1206.5757,216179.28,0.07753071,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-22,1465928.0,5744.0,5840.5713,5257.4155,20.600327,20.94667,39711.0,161.0,162.57143,142.41985,0.57741165,0.58304745,,,,,,,,,,,,,71.76,0.9354,8076608.0,37582.0,29.503,0.137,42202.0,0.154,13.8395605,7.225663,7879881.0,5567280.0,2312601.0,,44524.0,305747.56,2.8260467,1.9966537,0.829393,,1096.5355,200059.72,0.071749575,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-23,1471225.0,5297.0,5823.857,5276.413,18.997202,20.886726,39865.0,154.0,158.85715,142.97215,0.55230683,0.5697265,,,,,,,,,,,,,71.76,0.9287,8126733.0,50125.0,29.686,0.183,42639.0,0.156,13.749041,7.27355,8226632.0,5732210.0,2494422.0,,346751.0,291561.72,2.9504058,2.0558043,0.89460146,,1045.6592,180465.58,0.064722314,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-24,1476452.0,5227.0,5595.5713,5295.159,18.746155,20.068,39983.0,118.0,152.57143,143.39534,0.42319614,0.5471834,,,,,,,,,,,,,71.76,0.9207,8176521.0,49788.0,29.868,0.182,41359.0,0.151,13.675784,7.312827,8687796.0,5978251.0,2709545.0,,461164.0,300915.44,3.115798,2.1440446,0.97175336,,1079.2054,181857.58,0.06522154,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-25,1482559.0,6107.0,5529.4287,5317.0615,21.902193,19.830786,40081.0,98.0,134.14285,143.74681,0.35146797,0.481091,,,,,,,,,,,,,71.76,0.9198,8229683.0,53162.0,30.062,0.194,43819.0,0.16,13.411536,7.465792,9330853.0,6389837.0,2941016.0,,643057.0,363367.16,3.3464246,2.2916563,1.0547683,,1303.1827,221583.58,0.079468906,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-26,1487541.0,4982.0,5344.143,5334.9287,17.867483,19.166277,40166.0,85.0,118.14286,144.05167,0.30484468,0.42370847,,,,,,,,,,,,,71.76,0.9165,8281302.0,51619.0,30.251,0.189,44627.0,0.163,13.124256,7.642761,10117812.0,6969201.0,3148611.0,,786959.0,441478.44,3.62866,2.4994397,1.1292204,,1583.3218,287162.56,0.10298821,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-27,1492002.0,4461.0,5173.4287,5350.9277,15.998965,18.554026,40364.0,198.0,131.0,144.76176,0.71010876,0.46981943,,,,,,,,,,,,,71.76,0.9202,8327183.0,45881.0,30.419,0.168,44923.0,0.164,12.856249,7.8162026,10412824.0,7179014.0,3233810.0,,295012.0,438096.56,3.7344635,2.5746872,1.1597762,,1571.193,293438.0,0.10523883,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-28,1496085.0,4083.0,5128.7144,5365.571,14.643303,18.393661,40449.0,85.0,128.42857,145.06662,0.30484468,0.46059725,,,,,,,,,,,,,71.76,0.9272,8357821.0,30638.0,30.53,0.112,45542.0,0.166,12.628428,7.9681463,10489657.0,7243202.0,3246455.0,,76833.0,379185.72,3.762019,2.5977077,1.1643112,,1359.9147,244260.42,0.08760175,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-29,1501093.0,5008.0,5023.5713,5383.5317,17.960732,18.016577,40581.0,132.0,124.28571,145.54002,0.47340584,0.44573927,,,,,,,,,,,,,71.76,0.9442,8396863.0,39042.0,30.673,0.143,45751.0,0.167,12.2199545,8.236947,10707915.0,7394421.0,3313494.0,,218258.0,404004.84,3.840295,2.651941,1.1883541,,1448.9261,261020.14,0.09361247,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-30,1505775.0,4682.0,4935.7144,5400.323,16.791561,17.701485,40754.0,173.0,127.0,146.16046,0.6204486,0.4554738,,,,,,,,,,,,,71.76,0.9576,8445150.0,48287.0,30.85,0.176,45488.0,0.166,11.818821,8.507612,11229846.0,7729582.0,3500264.0,,521931.0,429030.56,4.0274806,2.7721434,1.2553375,,1538.6786,285338.84,0.10233415,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-03-31,1511712.0,5937.0,5037.143,5421.6157,21.292503,18.065248,40858.0,104.0,125.0,146.53345,0.3729864,0.448301,,,,,,,,,,,,,71.76,0.9741,8490864.0,45714.0,31.016,0.167,44906.0,0.164,11.488508,8.725268,11805314.0,8095717.0,3709597.0,,575468.0,445359.72,4.233867,2.9034543,1.3304127,,1597.2416,302495.16,0.1084871,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-04-01,1517854.0,6142.0,5042.143,5443.6436,22.027718,18.083181,41054.0,196.0,139.0,147.23639,0.70293593,0.4985107,,,,,,,,,,,,,71.76,0.9794,8545630.0,54766.0,31.217,0.2,45135.0,0.165,11.281716,8.871963,12200266.0,8349475.0,3850791.0,,394952.0,409916.16,4.375513,2.9944623,1.3810507,,1470.1265,279948.28,0.10040087,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-04-02,1523179.0,5325.0,5091.143,5462.741,19.097622,18.258915,41151.0,97.0,140.71428,147.58427,0.34788156,0.5046588,,,,,,,,,,,,,71.76,0.9789,8587036.0,41406.0,31.368,0.151,43676.0,0.16,11.236214,8.90456,12286155.0,8418589.0,3867566.0,,85889.0,309763.28,4.4063163,3.0192494,1.387067,,1110.9375,207055.42,0.07425852,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-04-03,1527524.0,4345.0,5074.5713,5478.324,15.582942,18.199484,41242.0,91.0,125.42857,147.91063,0.32636312,0.449838,,,,,,,,,,,,,71.76,0.9805,8623081.0,36045.0,31.499,0.132,42271.0,0.154,11.306019,8.854068,12485291.0,8533422.0,3951869.0,,199136.0,296066.72,4.4777346,3.0604331,1.4173014,,1061.816,193486.86,0.06939228,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-04-04,1534255.0,6731.0,5452.857,5502.4644,24.140112,19.55617,41669.0,427.0,174.28572,149.44203,1.5313962,0.62505966,,,,,,,,,,,,,71.76,0.9869,8656962.0,33881.0,31.623,0.124,42734.0,0.156,11.520089,8.705094,12643583.0,8629182.0,4014401.0,,158292.0,307703.72,4.5345044,3.0947766,1.4397279,,1103.551,197997.14,0.07100985,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-04-05,1537967.0,3712.0,5267.7144,5515.777,13.312746,18.892172,41815.0,146.0,176.28572,149.96565,0.52361554,0.6322325,,,,,,,,,,,,,71.76,0.962,8695309.0,38347.0,31.763,0.14,42635.0,0.156,11.7165365,8.560291,13046407.0,8838081.0,4208326.0,,402824.0,334070.28,4.6789737,3.1696963,1.5092773,,1198.1123,206237.14,0.07396505,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-04-06,1542516.0,4549.0,5248.7144,5532.0913,16.31457,18.82403,41977.0,162.0,174.71428,150.54665,0.58099806,0.6265967,,,,,,,,,,,,,71.76,0.9562,8745068.0,49759.0,31.945,0.182,42845.0,0.157,11.91652,8.4098425,13353717.0,8975366.0,4378351.0,,307310.0,303410.16,4.7891874,3.2189324,1.5702553,,1088.1526,177969.14,0.06382699,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-04-07,1547376.0,4860.0,5094.857,5549.5215,17.429943,18.272236,42064.0,87.0,172.28572,150.85866,0.3120175,0.61788684,,,,,,,,,,,,,71.76,0.9588,8798525.0,53457.0,32.14,0.195,43952.0,0.161,11.97006,8.368666,13735337.0,9187757.0,4547580.0,,381620.0,275717.56,4.926052,3.2951045,1.6309477,,988.8357,156005.72,0.055950012,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-04-08,1552880.0,5504.0,5003.7144,5569.261,19.73959,17.94536,42227.0,163.0,167.57143,151.44325,0.5845845,0.6009795,,,,,,,,,,,,,71.76,0.9669,8852778.0,54253.0,32.339,0.198,43878.0,0.16,12.003267,8.3426,13975000.0,9309809.0,4665191.0,,239663.0,253533.42,5.012005,3.3388772,1.6731278,,909.2743,137190.58,0.049202133,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-04-09,1558145.0,5265.0,4995.143,5588.1436,18.882437,17.91462,42348.0,121.0,171.0,151.8772,0.43395534,0.61327577,,,,,,,,,,,,,71.76,0.978,8900958.0,48180.0,32.515,0.176,44846.0,0.164,11.929242,8.399614,14727509.0,9784278.0,4943231.0,,752509.0,348764.84,5.2818856,3.509041,1.7728443,,1250.813,195098.42,0.06997026,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-04-10,1562868.0,4723.0,5049.143,5605.082,16.938604,18.108286,42443.0,95.0,171.57143,152.21791,0.34070876,0.61532515,,,,,,,,,,,,,71.76,0.9865,8944665.0,43707.0,32.674,0.16,45941.0,0.168,11.784334,8.509443,15005957.0,9955433.0,5050524.0,,278448.0,360095.16,5.381748,3.5704243,1.8113239,,1291.448,203144.42,0.072855875,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
Indonesia,2021-04-11,1566995.0,4127.0,4677.143,5619.8833,14.8011055,16.774141,42530.0,87.0,123.0,152.52992,0.3120175,0.44112816,,,,,,,,,,,,,71.76,0.9932,8975583.0,30918.0,32.787,0.113,45517.0,0.166,11.4294195,8.780129,15145565.0,10045575.0,5099990.0,,139608.0,357426.0,5.4318175,3.602753,1.8290645,,1281.8754,202341.86,0.072568044,IDN,Asia,278830527.0,147.33016967773438,29.56100082397461,70.92459869384766,12409.7587890625,4.035310745239258,10.600000381469728,79.78174591064453,1.0399999618530271,
